"TOA5","cmarshhigh_pheno","CR3000","6900","CR3000.Std.32.07","CPU:cmarshhigh_base.CR3","54156","cmarshHigh_Phenocam"
"TIMESTAMP","RECORD","PTemp_C_Avg","BattV_Min","BattV"
"TS","RN","Deg C","Volts","Volts"
"","","Avg","Min","Smp"
"2026-08-28 02:45:00",42010,20.05,11.63,11.64
"2026-08-28 03:00:00",42011,19.89,11.62,11.64
"2026-08-28 03:15:00",42012,19.81,11.62,11.63
"2026-08-28 03:30:00",42013,19.81,11.63,11.64
"2026-08-28 03:45:00",42014,19.91,11.63,11.64
"2026-08-28 04:00:00",42015,20.08,11.63,11.63
"2026-08-28 04:15:00",42016,20.21,11.63,11.64
"2026-08-28 04:30:00",42017,20.3,11.62,11.64
"2026-08-28 04:45:00",42018,20.37,11.63,11.64
"2026-08-28 05:00:00",42019,20.43,11.63,11.64
"2026-08-28 05:15:00",42020,20.47,11.63,11.64
"2026-08-28 05:30:00",42021,20.53,11.63,11.63
"2026-08-28 05:45:00",42022,20.61,11.63,11.64
"2026-08-28 06:00:00",42023,20.7,11.63,11.63
"2026-08-28 06:15:00",42024,20.89,11.55,11.57
"2026-08-28 06:30:00",42025,21.15,11.57,11.61
"2026-08-28 06:45:00",42026,21.43,11.56,11.58
"2026-08-28 07:00:00",42027,21.72,11.57,11.61
"2026-08-28 07:15:00",42028,22,11.55,11.57
"2026-08-28 07:30:00",42029,22.28,11.57,11.61
"2026-08-28 07:45:00",42030,22.57,11.55,11.58
"2026-08-28 08:00:00",42031,22.89,11.57,11.6
"2026-08-28 08:15:00",42032,23.24,11.55,11.59
"2026-08-28 08:30:00",42033,23.57,11.57,11.61
"2026-08-28 08:45:00",42034,23.97,11.55,11.57
"2026-08-28 09:00:00",42035,24.42,11.56,11.61
"2026-08-28 09:15:00",42036,24.99,11.56,11.58
"2026-08-28 09:30:00",42037,25.61,11.57,11.61
"2026-08-28 09:45:00",42038,26.27,11.56,11.58
"2026-08-28 10:00:00",42039,26.92,11.58,11.61
"2026-08-28 10:15:00",42040,27.44,11.55,11.58
"2026-08-28 10:30:00",42041,27.9,11.58,11.61
"2026-08-28 10:45:00",42042,28.45,11.56,11.58
"2026-08-28 11:00:00",42043,29,11.57,11.62
"2026-08-28 11:15:00",42044,29.37,11.56,11.58
"2026-08-28 11:30:00",42045,29.48,11.58,11.62
"2026-08-28 11:45:00",42046,29.44,11.56,11.58
"2026-08-28 12:00:00",42047,29.41,11.57,11.61
"2026-08-28 12:15:00",42048,29.49,11.56,11.58
"2026-08-28 12:30:00",42049,29.88,11.57,11.61
"2026-08-28 12:45:00",42050,30.08,11.56,11.59
"2026-08-28 13:00:00",42051,30.29,11.58,11.63
"2026-08-28 13:15:00",42052,30.39,11.56,11.59
"2026-08-28 13:30:00",42053,30.3,11.58,11.62
"2026-08-28 13:45:00",42054,30.22,11.56,11.59
"2026-08-28 14:00:00",42055,30.34,11.58,11.61
"2026-08-28 14:15:00",42056,30.58,11.55,11.58
"2026-08-28 14:30:00",42057,30.69,11.58,11.61
"2026-08-28 14:45:00",42058,30.69,11.55,11.59
"2026-08-28 15:00:00",42059,30.48,11.58,11.61
"2026-08-28 15:15:00",42060,30.23,11.56,11.59
"2026-08-28 15:30:00",42061,29.97,11.58,11.62
"2026-08-28 15:45:00",42062,29.67,11.55,11.58
"2026-08-28 16:00:00",42063,29.48,11.57,11.61
"2026-08-28 16:15:00",42064,29.28,11.55,11.58
"2026-08-28 16:30:00",42065,29.13,11.58,11.61
"2026-08-28 16:45:00",42066,28.77,11.55,11.58
"2026-08-28 17:00:00",42067,28.21,11.58,11.61
"2026-08-28 17:15:00",42068,27.49,11.6,11.6
"2026-08-28 17:30:00",42069,26.92,11.61,11.61
"2026-08-28 17:45:00",42070,26.46,11.59,11.61
"2026-08-28 18:00:00",42071,25.95,11.6,11.61
"2026-08-28 18:15:00",42072,25.5,11.6,11.6
"2026-08-28 18:30:00",42073,25.12,11.6,11.61
"2026-08-28 18:45:00",42074,24.83,11.6,11.6
"2026-08-28 19:00:00",42075,24.55,11.6,11.6
"2026-08-28 19:15:00",42076,24.25,11.6,11.61
"2026-08-28 19:30:00",42077,23.96,11.59,11.61
"2026-08-28 19:45:00",42078,23.74,11.63,11.64
"2026-08-28 20:00:00",42079,23.56,11.63,11.65
"2026-08-28 20:15:00",42080,23.39,11.63,11.64
"2026-08-28 20:30:00",42081,23.22,11.63,11.64
"2026-08-28 20:45:00",42082,23.1,11.63,11.65
"2026-08-28 21:00:00",42083,23.01,11.64,11.64
"2026-08-28 21:15:00",42084,22.95,11.63,11.64
"2026-08-28 21:30:00",42085,22.84,11.63,11.64
"2026-08-28 21:45:00",42086,22.71,11.63,11.64
"2026-08-28 22:00:00",42087,22.59,11.63,11.64
"2026-08-28 22:15:00",42088,22.45,11.63,11.63
"2026-08-28 22:30:00",42089,22.3,11.64,11.64
"2026-08-28 22:45:00",42090,22.11,11.64,11.64
"2026-08-28 23:00:00",42091,21.92,11.63,11.64
"2026-08-28 23:15:00",42092,21.72,11.63,11.64
"2026-08-28 23:30:00",42093,21.51,11.63,11.64
"2026-08-28 23:45:00",42094,21.3,11.63,11.64
"2026-08-29 00:00:00",42095,21.11,11.63,11.64
"2026-08-29 00:15:00",42096,20.93,11.63,11.64
"2026-08-29 00:30:00",42097,20.76,11.63,11.64
"2026-08-29 00:45:00",42098,20.61,11.63,11.64
"2026-08-29 01:00:00",42099,20.42,11.62,11.64
"2026-08-29 01:15:00",42100,20.21,11.63,11.64
"2026-08-29 01:30:00",42101,19.97,11.63,11.64
"2026-08-29 01:45:00",42102,19.74,11.63,11.64
"2026-08-29 02:00:00",42103,19.48,11.63,11.64
"2026-08-29 02:15:00",42104,19.17,11.62,11.63
"2026-08-29 02:30:00",42105,18.89,11.63,11.63
"2026-08-29 02:45:00",42106,18.64,11.62,11.63
"2026-08-29 03:00:00",42107,18.38,11.63,11.63
"2026-08-29 03:15:00",42108,18.11,11.63,11.63
"2026-08-29 03:30:00",42109,17.82,11.62,11.63
"2026-08-29 03:45:00",42110,17.5,11.62,11.63
"2026-08-29 04:00:00",42111,17.19,11.62,11.63
"2026-08-29 04:15:00",42112,16.92,11.63,11.63
"2026-08-29 04:30:00",42113,16.68,11.62,11.63
"2026-08-29 04:45:00",42114,16.49,11.63,11.63
"2026-08-29 05:00:00",42115,16.3,11.62,11.63
"2026-08-29 05:15:00",42116,16.12,11.61,11.62
"2026-08-29 05:30:00",42117,15.93,11.61,11.63
"2026-08-29 05:45:00",42118,15.76,11.62,11.63
"2026-08-29 06:00:00",42119,15.64,11.62,11.63
"2026-08-29 06:15:00",42120,15.63,11.55,11.56
"2026-08-29 06:30:00",42121,15.78,11.55,11.59
"2026-08-29 06:45:00",42122,16.01,11.54,11.56
"2026-08-29 07:00:00",42123,16.37,11.56,11.6
"2026-08-29 07:15:00",42124,16.75,11.55,11.57
"2026-08-29 07:30:00",42125,17.13,11.56,11.6
"2026-08-29 07:45:00",42126,17.59,11.55,11.56
"2026-08-29 08:00:00",42127,18.08,11.55,11.59
"2026-08-29 08:15:00",42128,18.49,11.55,11.57
"2026-08-29 08:30:00",42129,18.92,11.57,11.61
"2026-08-29 08:45:00",42130,19.39,11.55,11.57
"2026-08-29 09:00:00",42131,19.92,11.56,11.61
"2026-08-29 09:15:00",42132,20.41,11.54,11.57
"2026-08-29 09:30:00",42133,20.92,11.57,11.6
"2026-08-29 09:45:00",42134,21.41,11.55,11.58
"2026-08-29 10:00:00",42135,21.83,11.57,11.6
"2026-08-29 10:15:00",42136,22.29,11.55,11.58
"2026-08-29 10:30:00",42137,22.85,11.57,11.61
"2026-08-29 10:45:00",42138,23.54,11.55,11.57
"2026-08-29 11:00:00",42139,24.26,11.57,11.61
"2026-08-29 11:15:00",42140,25.1,11.56,11.58
"2026-08-29 11:30:00",42141,26.18,11.57,11.62
"2026-08-29 11:45:00",42142,27.34,11.56,11.57
"2026-08-29 12:00:00",42143,28.2,11.57,11.62
"2026-08-29 12:15:00",42144,28.64,11.56,11.58
"2026-08-29 12:30:00",42145,28.97,11.57,11.61
"2026-08-29 12:45:00",42146,29.22,11.55,11.58
"2026-08-29 13:00:00",42147,29.37,11.58,11.61
"2026-08-29 13:15:00",42148,29.16,11.56,11.58
"2026-08-29 13:30:00",42149,28.72,11.58,11.62
"2026-08-29 13:45:00",42150,28.31,11.56,11.58
"2026-08-29 14:00:00",42151,27.97,11.57,11.61
"2026-08-29 14:15:00",42152,27.73,11.55,11.59
"2026-08-29 14:30:00",42153,27.49,11.58,11.61
"2026-08-29 14:45:00",42154,27.14,11.56,11.58
"2026-08-29 15:00:00",42155,26.78,11.58,11.62
"2026-08-29 15:15:00",42156,26.41,11.56,11.57
"2026-08-29 15:30:00",42157,26.01,11.57,11.61
"2026-08-29 15:45:00",42158,25.6,11.55,11.58
"2026-08-29 16:00:00",42159,25.25,11.58,11.61
"2026-08-29 16:15:00",42160,24.88,11.55,11.58
"2026-08-29 16:30:00",42161,24.57,11.57,11.61
"2026-08-29 16:45:00",42162,24.27,11.56,11.58
"2026-08-29 17:00:00",42163,23.94,11.57,11.61
"2026-08-29 17:15:00",42164,23.59,11.6,11.61
"2026-08-29 17:30:00",42165,23.18,11.6,11.61
"2026-08-29 17:45:00",42166,22.73,11.6,11.61
"2026-08-29 18:00:00",42167,22.27,11.6,11.6
"2026-08-29 18:15:00",42168,21.82,11.6,11.61
"2026-08-29 18:30:00",42169,21.34,11.6,11.6
"2026-08-29 18:45:00",42170,20.83,11.59,11.6
"2026-08-29 19:00:00",42171,20.29,11.59,11.6
"2026-08-29 19:15:00",42172,19.79,11.59,11.6
"2026-08-29 19:30:00",42173,19.33,11.6,11.6
"2026-08-29 19:45:00",42174,18.94,11.62,11.63
"2026-08-29 20:00:00",42175,18.61,11.62,11.64
"2026-08-29 20:15:00",42176,18.35,11.62,11.63
"2026-08-29 20:30:00",42177,18.15,11.63,11.64
"2026-08-29 20:45:00",42178,17.98,11.62,11.64
"2026-08-29 21:00:00",42179,17.86,11.63,11.64
"2026-08-29 21:15:00",42180,17.75,11.62,11.63
"2026-08-29 21:30:00",42181,17.69,11.62,11.62
"2026-08-29 21:45:00",42182,17.63,11.62,11.64
"2026-08-29 22:00:00",42183,17.53,11.62,11.63
"2026-08-29 22:15:00",42184,17.3,11.62,11.64
"2026-08-29 22:30:00",42185,17.04,11.62,11.63
"2026-08-29 22:45:00",42186,16.78,11.61,11.63
"2026-08-29 23:00:00",42187,16.53,11.62,11.62
"2026-08-29 23:15:00",42188,16.28,11.62,11.63
"2026-08-29 23:30:00",42189,16.05,11.62,11.64
"2026-08-29 23:45:00",42190,15.81,11.62,11.62
"2026-08-30 00:00:00",42191,15.59,11.62,11.63
"2026-08-30 00:15:00",42192,15.46,11.62,11.62
"2026-08-30 00:30:00",42193,15.39,11.62,11.63
"2026-08-30 00:45:00",42194,15.35,11.62,11.63
"2026-08-30 01:00:00",42195,15.34,11.62,11.63
"2026-08-30 01:15:00",42196,15.39,11.62,11.63
"2026-08-30 01:30:00",42197,15.44,11.62,11.62
"2026-08-30 01:45:00",42198,15.47,11.62,11.63
"2026-08-30 02:00:00",42199,15.51,11.62,11.63
"2026-08-30 02:15:00",42200,15.57,11.62,11.63
"2026-08-30 02:30:00",42201,15.65,11.62,11.63
"2026-08-30 02:45:00",42202,15.69,11.62,11.64
"2026-08-30 03:00:00",42203,15.68,11.62,11.63
"2026-08-30 03:15:00",42204,15.67,11.61,11.62
"2026-08-30 03:30:00",42205,15.66,11.62,11.63
"2026-08-30 03:45:00",42206,15.69,11.62,11.63
"2026-08-30 04:00:00",42207,15.74,11.62,11.63
"2026-08-30 04:15:00",42208,15.87,11.62,11.63
"2026-08-30 04:30:00",42209,16.02,11.62,11.63
"2026-08-30 04:45:00",42210,16.14,11.62,11.64
"2026-08-30 05:00:00",42211,16.24,11.62,11.62
"2026-08-30 05:15:00",42212,16.34,11.62,11.63
"2026-08-30 05:30:00",42213,16.4,11.62,11.62
"2026-08-30 05:45:00",42214,16.46,11.62,11.63
"2026-08-30 06:00:00",42215,16.53,11.62,11.62
"2026-08-30 06:15:00",42216,16.65,11.54,11.57
"2026-08-30 06:30:00",42217,16.88,11.56,11.59
"2026-08-30 06:45:00",42218,17.25,11.55,11.57
"2026-08-30 07:00:00",42219,17.6,11.56,11.59
"2026-08-30 07:15:00",42220,17.86,11.54,11.57
"2026-08-30 07:30:00",42221,18.21,11.57,11.6
"2026-08-30 07:45:00",42222,18.72,11.55,11.57
"2026-08-30 08:00:00",42223,19.45,11.56,11.61
"2026-08-30 08:15:00",42224,20.23,11.55,11.57
"2026-08-30 08:30:00",42225,21.06,11.56,11.6
"2026-08-30 08:45:00",42226,21.92,11.55,11.58
"2026-08-30 09:00:00",42227,22.89,11.57,11.61
"2026-08-30 09:15:00",42228,23.64,11.55,11.58
"2026-08-30 09:30:00",42229,24.35,11.57,11.61
"2026-08-30 09:45:00",42230,25.1,11.55,11.59
"2026-08-30 10:00:00",42231,25.88,11.57,11.61
"2026-08-30 10:15:00",42232,26.48,11.56,11.59
"2026-08-30 10:30:00",42233,26.92,11.57,11.61
"2026-08-30 10:45:00",42234,27.26,11.56,11.58
"2026-08-30 11:00:00",42235,28.02,11.57,11.62
"2026-08-30 11:15:00",42236,28.88,11.56,11.58
"2026-08-30 11:30:00",42237,29.5,11.57,11.62
"2026-08-30 11:45:00",42238,29.71,11.56,11.58
"2026-08-30 12:00:00",42239,29.83,11.57,11.62
"2026-08-30 12:15:00",42240,29.88,11.56,11.59
"2026-08-30 12:30:00",42241,29.61,11.57,11.6
"2026-08-30 12:45:00",42242,29.33,11.56,11.59
"2026-08-30 13:00:00",42243,29.12,11.58,11.61
"2026-08-30 13:15:00",42244,28.96,11.56,11.58
"2026-08-30 13:30:00",42245,28.96,11.57,11.6
"2026-08-30 13:45:00",42246,29.25,11.56,11.58
"2026-08-30 14:00:00",42247,29.63,11.57,11.62
"2026-08-30 14:15:00",42248,29.84,11.57,11.59
"2026-08-30 14:30:00",42249,29.73,11.57,11.61
"2026-08-30 14:45:00",42250,29.47,11.56,11.59
"2026-08-30 15:00:00",42251,29.25,11.57,11.61
"2026-08-30 15:15:00",42252,29.06,11.56,11.59
"2026-08-30 15:30:00",42253,28.75,11.57,11.61
"2026-08-30 15:45:00",42254,28.39,11.56,11.59
"2026-08-30 16:00:00",42255,28.17,11.57,11.62
"2026-08-30 16:15:00",42256,27.97,11.56,11.58
"2026-08-30 16:30:00",42257,27.77,11.57,11.6
"2026-08-30 16:45:00",42258,27.48,11.55,11.58
"2026-08-30 17:00:00",42259,27.13,11.56,11.61
"2026-08-30 17:15:00",42260,26.77,11.6,11.62
"2026-08-30 17:30:00",42261,26.48,11.59,11.61
"2026-08-30 17:45:00",42262,26.19,11.59,11.62
"2026-08-30 18:00:00",42263,25.84,11.59,11.61
"2026-08-30 18:15:00",42264,25.49,11.59,11.61
"2026-08-30 18:30:00",42265,25.15,11.59,11.59
"2026-08-30 18:45:00",42266,24.83,11.59,11.61
"2026-08-30 19:00:00",42267,24.49,11.6,11.61
"2026-08-30 19:15:00",42268,24.21,11.59,11.61
"2026-08-30 19:30:00",42269,24.04,11.59,11.6
"2026-08-30 19:45:00",42270,23.93,11.63,11.64
"2026-08-30 20:00:00",42271,23.81,11.64,11.64
"2026-08-30 20:15:00",42272,23.7,11.63,11.64
"2026-08-30 20:30:00",42273,23.52,11.64,11.64
"2026-08-30 20:45:00",42274,23.23,11.63,11.64
"2026-08-30 21:00:00",42275,23.02,11.63,11.64
"2026-08-30 21:15:00",42276,22.89,11.63,11.64
"2026-08-30 21:30:00",42277,22.83,11.63,11.64
"2026-08-30 21:45:00",42278,22.8,11.63,11.65
"2026-08-30 22:00:00",42279,22.79,11.63,11.65
"2026-08-30 22:15:00",42280,22.79,11.63,11.64
"2026-08-30 22:30:00",42281,22.78,11.63,11.64
"2026-08-30 22:45:00",42282,22.71,11.63,11.65
"2026-08-30 23:00:00",42283,22.61,11.63,11.64
"2026-08-30 23:15:00",42284,22.4,11.63,11.64
"2026-08-30 23:30:00",42285,22.13,11.63,11.63
"2026-08-30 23:45:00",42286,21.87,11.63,11.64
"2026-08-31 00:00:00",42287,21.62,11.63,11.64
"2026-08-31 00:15:00",42288,21.37,11.63,11.64
"2026-08-31 00:30:00",42289,21.06,11.63,11.64
"2026-08-31 00:45:00",42290,20.72,11.63,11.63
"2026-08-31 01:00:00",42291,20.38,11.63,11.64
"2026-08-31 01:15:00",42292,20.04,11.63,11.63
"2026-08-31 01:30:00",42293,19.7,11.63,11.64
"2026-08-31 01:45:00",42294,19.39,11.63,11.63
"2026-08-31 02:00:00",42295,19.05,11.62,11.63
"2026-08-31 02:15:00",42296,18.68,11.62,11.64
"2026-08-31 02:30:00",42297,18.32,11.63,11.63
"2026-08-31 02:45:00",42298,18,11.62,11.63
"2026-08-31 03:00:00",42299,17.74,11.62,11.62
"2026-08-31 03:15:00",42300,17.54,11.62,11.63
"2026-08-31 03:30:00",42301,17.34,11.62,11.62
"2026-08-31 03:45:00",42302,17.14,11.62,11.64
"2026-08-31 04:00:00",42303,17.01,11.62,11.62
"2026-08-31 04:15:00",42304,16.87,11.62,11.64
"2026-08-31 04:30:00",42305,16.69,11.62,11.62
"2026-08-31 04:45:00",42306,16.51,11.62,11.63
"2026-08-31 05:00:00",42307,16.33,11.62,11.63
"2026-08-31 05:15:00",42308,16.16,11.62,11.63
"2026-08-31 05:30:00",42309,15.97,11.62,11.62
"2026-08-31 05:45:00",42310,15.79,11.62,11.63
"2026-08-31 06:00:00",42311,15.66,11.61,11.64
"2026-08-31 06:15:00",42312,15.62,11.54,11.56
"2026-08-31 06:30:00",42313,15.73,11.54,11.59
"2026-08-31 06:45:00",42314,15.98,11.55,11.57
"2026-08-31 07:00:00",42315,16.34,11.55,11.6
"2026-08-31 07:15:00",42316,16.68,11.55,11.57
"2026-08-31 07:30:00",42317,17.01,11.55,11.6
"2026-08-31 07:45:00",42318,17.33,11.54,11.57
"2026-08-31 08:00:00",42319,17.72,11.56,11.6
"2026-08-31 08:15:00",42320,18.09,11.54,11.57
"2026-08-31 08:30:00",42321,18.41,11.56,11.6
"2026-08-31 08:45:00",42322,18.78,11.54,11.57
"2026-08-31 09:00:00",42323,19.27,11.56,11.59
"2026-08-31 09:15:00",42324,19.67,11.54,11.57
"2026-08-31 09:30:00",42325,20.09,11.57,11.6
"2026-08-31 09:45:00",42326,20.54,11.55,11.58
"2026-08-31 10:00:00",42327,20.99,11.57,11.6
"2026-08-31 10:15:00",42328,21.58,11.54,11.58
"2026-08-31 10:30:00",42329,22.36,11.56,11.59
"2026-08-31 10:45:00",42330,23.22,11.55,11.58
"2026-08-31 11:00:00",42331,24.13,11.58,11.61
"2026-08-31 11:15:00",42332,25.08,11.56,11.58
"2026-08-31 11:30:00",42333,25.99,11.57,11.61
"2026-08-31 11:45:00",42334,26.86,11.56,11.58
"2026-08-31 12:00:00",42335,27.72,11.57,11.61
"2026-08-31 12:15:00",42336,28.51,11.56,11.59
"2026-08-31 12:30:00",42337,28.9,11.57,11.61
"2026-08-31 12:45:00",42338,28.72,11.56,11.59
"2026-08-31 13:00:00",42339,28.22,11.57,11.61
"2026-08-31 13:15:00",42340,27.78,11.56,11.58
"2026-08-31 13:30:00",42341,27.42,11.57,11.62
"2026-08-31 13:45:00",42342,27.06,11.56,11.58
"2026-08-31 14:00:00",42343,26.79,11.58,11.61
"2026-08-31 14:15:00",42344,26.51,11.55,11.59
"2026-08-31 14:30:00",42345,26.24,11.58,11.6
"2026-08-31 14:45:00",42346,25.92,11.55,11.58
"2026-08-31 15:00:00",42347,25.64,11.57,11.61
"2026-08-31 15:15:00",42348,25.43,11.56,11.58
"2026-08-31 15:30:00",42349,25.22,11.57,11.61
"2026-08-31 15:45:00",42350,25,11.55,11.58
"2026-08-31 16:00:00",42351,24.71,11.57,11.61
"2026-08-31 16:15:00",42352,24.29,11.55,11.58
"2026-08-31 16:30:00",42353,23.82,11.57,11.6
"2026-08-31 16:45:00",42354,23.32,11.56,11.57
"2026-08-31 17:00:00",42355,22.85,11.57,11.61
"2026-08-31 17:15:00",42356,22.49,11.59,11.6
"2026-08-31 17:30:00",42357,22.13,11.59,11.61
"2026-08-31 17:45:00",42358,21.77,11.6,11.61
"2026-08-31 18:00:00",42359,21.4,11.59,11.59
"2026-08-31 18:15:00",42360,20.99,11.59,11.6
"2026-08-31 18:30:00",42361,20.55,11.6,11.6
"2026-08-31 18:45:00",42362,20.14,11.6,11.61
"2026-08-31 19:00:00",42363,19.8,11.6,11.6
"2026-08-31 19:15:00",42364,19.5,11.6,11.6
"2026-08-31 19:30:00",42365,19.24,11.59,11.6
"2026-08-31 19:45:00",42366,19,11.62,11.64
"2026-08-31 20:00:00",42367,18.75,11.62,11.64
"2026-08-31 20:15:00",42368,18.52,11.63,11.64
"2026-08-31 20:30:00",42369,18.34,11.62,11.64
"2026-08-31 20:45:00",42370,18.23,11.63,11.63
"2026-08-31 21:00:00",42371,18.23,11.62,11.63
"2026-08-31 21:15:00",42372,18.3,11.63,11.63
"2026-08-31 21:30:00",42373,18.35,11.63,11.63
"2026-08-31 21:45:00",42374,18.35,11.63,11.64
"2026-08-31 22:00:00",42375,18.36,11.63,11.64
"2026-08-31 22:15:00",42376,18.42,11.62,11.63
"2026-08-31 22:30:00",42377,18.49,11.62,11.63
"2026-08-31 22:45:00",42378,18.57,11.63,11.64
"2026-08-31 23:00:00",42379,18.63,11.62,11.63
"2026-08-31 23:15:00",42380,18.67,11.63,11.64
"2026-08-31 23:30:00",42381,18.65,11.62,11.63
"2026-08-31 23:45:00",42382,18.58,11.63,11.63
"2026-09-01 00:00:00",42383,18.49,11.62,11.63
"2026-09-01 00:15:00",42384,18.4,11.63,11.63
"2026-09-01 00:30:00",42385,18.34,11.63,11.63
"2026-09-01 00:45:00",42386,18.26,11.63,11.63
"2026-09-01 01:00:00",42387,18.24,11.62,11.63
"2026-09-01 01:15:00",42388,18.34,11.62,11.63
"2026-09-01 01:30:00",42389,18.48,11.62,11.64
"2026-09-01 01:45:00",42390,18.61,11.63,11.63
"2026-09-01 02:00:00",42391,18.75,11.63,11.63
"2026-09-01 02:15:00",42392,18.88,11.62,11.62
"2026-09-01 02:30:00",42393,19,11.62,11.64
"2026-09-01 02:45:00",42394,19.1,11.63,11.63
"2026-09-01 03:00:00",42395,19.18,11.63,11.63
"2026-09-01 03:15:00",42396,19.24,11.63,11.64
"2026-09-01 03:30:00",42397,19.29,11.63,11.63
"2026-09-01 03:45:00",42398,19.31,11.62,11.63
"2026-09-01 04:00:00",42399,19.31,11.63,11.63
"2026-09-01 04:15:00",42400,19.28,11.63,11.63
"2026-09-01 04:30:00",42401,19.22,11.63,11.63
"2026-09-01 04:45:00",42402,19.12,11.63,11.63
"2026-09-01 05:00:00",42403,18.91,11.63,11.63
"2026-09-01 05:15:00",42404,18.68,11.62,11.62
"2026-09-01 05:30:00",42405,18.49,11.63,11.63
"2026-09-01 05:45:00",42406,18.33,11.62,11.64
"2026-09-01 06:00:00",42407,18.19,11.63,11.64
"2026-09-01 06:15:00",42408,18.09,11.55,11.57
"2026-09-01 06:30:00",42409,18.05,11.56,11.6
"2026-09-01 06:45:00",42410,18.03,11.55,11.57
"2026-09-01 07:00:00",42411,18.03,11.56,11.6
"2026-09-01 07:15:00",42412,17.96,11.55,11.57
"2026-09-01 07:30:00",42413,17.73,11.56,11.6
"2026-09-01 07:45:00",42414,17.47,11.55,11.57
"2026-09-01 08:00:00",42415,17.21,11.56,11.59
"2026-09-01 08:15:00",42416,16.95,11.53,11.56
"2026-09-01 08:30:00",42417,16.74,11.56,11.59
"2026-09-01 08:45:00",42418,16.61,11.54,11.57
"2026-09-01 09:00:00",42419,16.56,11.55,11.6
"2026-09-01 09:15:00",42420,16.58,11.54,11.57
"2026-09-01 09:30:00",42421,16.76,11.56,11.59
"2026-09-01 09:45:00",42422,17.09,11.54,11.57
"2026-09-01 10:00:00",42423,17.41,11.56,11.6
"2026-09-01 10:15:00",42424,17.6,11.55,11.56
"2026-09-01 10:30:00",42425,17.73,11.56,11.59
"2026-09-01 10:45:00",42426,17.93,11.54,11.56
"2026-09-01 11:00:00",42427,18.11,11.56,11.6
"2026-09-01 11:15:00",42428,18.18,11.55,11.56
"2026-09-01 11:30:00",42429,18.23,11.56,11.6
"2026-09-01 11:45:00",42430,18.28,11.55,11.56
"2026-09-01 12:00:00",42431,18.39,11.56,11.6
"2026-09-01 12:15:00",42432,18.52,11.55,11.56
"2026-09-01 12:30:00",42433,18.61,11.56,11.6
"2026-09-01 12:45:00",42434,18.62,11.55,11.57
"2026-09-01 13:00:00",42435,18.66,11.56,11.6
"2026-09-01 13:15:00",42436,18.84,11.55,11.57
"2026-09-01 13:30:00",42437,19.08,11.56,11.6
"2026-09-01 13:45:00",42438,19.33,11.54,11.57
"2026-09-01 14:00:00",42439,19.67,11.57,11.6
"2026-09-01 14:15:00",42440,20.1,11.55,11.58
"2026-09-01 14:30:00",42441,20.48,11.57,11.6
"2026-09-01 14:45:00",42442,20.67,11.54,11.57
"2026-09-01 15:00:00",42443,20.79,11.57,11.6
"2026-09-01 15:15:00",42444,20.76,11.55,11.58
"2026-09-01 15:30:00",42445,20.69,11.57,11.6
"2026-09-01 15:45:00",42446,20.59,11.55,11.58
"2026-09-01 16:00:00",42447,20.45,11.56,11.61
"2026-09-01 16:15:00",42448,20.38,11.55,11.57
"2026-09-01 16:30:00",42449,20.34,11.56,11.6
"2026-09-01 16:45:00",42450,20.26,11.55,11.58
"2026-09-01 17:00:00",42451,20.19,11.57,11.6
"2026-09-01 17:15:00",42452,20.12,11.6,11.6
"2026-09-01 17:30:00",42453,20.04,11.6,11.61
"2026-09-01 17:45:00",42454,19.95,11.59,11.6
"2026-09-01 18:00:00",42455,19.81,11.59,11.6
"2026-09-01 18:15:00",42456,19.66,11.59,11.61
"2026-09-01 18:30:00",42457,19.51,11.6,11.6
"2026-09-01 18:45:00",42458,19.36,11.59,11.6
"2026-09-01 19:00:00",42459,19.23,11.59,11.59
"2026-09-01 19:15:00",42460,19.13,11.58,11.6
"2026-09-01 19:30:00",42461,19.02,11.59,11.59
"2026-09-01 19:45:00",42462,18.89,11.63,11.63
"2026-09-01 20:00:00",42463,18.75,11.62,11.63
"2026-09-01 20:15:00",42464,18.58,11.63,11.63
"2026-09-01 20:30:00",42465,18.42,11.63,11.64
"2026-09-01 20:45:00",42466,18.27,11.62,11.62
"2026-09-01 21:00:00",42467,18.16,11.63,11.63
"2026-09-01 21:15:00",42468,18.06,11.62,11.62
"2026-09-01 21:30:00",42469,17.98,11.63,11.63
"2026-09-01 21:45:00",42470,17.89,11.62,11.62
"2026-09-01 22:00:00",42471,17.8,11.62,11.64
"2026-09-01 22:15:00",42472,17.71,11.62,11.63
"2026-09-01 22:30:00",42473,17.63,11.63,11.64
"2026-09-01 22:45:00",42474,17.57,11.63,11.63
"2026-09-01 23:00:00",42475,17.53,11.63,11.63
"2026-09-01 23:15:00",42476,17.5,11.62,11.63
"2026-09-01 23:30:00",42477,17.49,11.62,11.64
"2026-09-01 23:45:00",42478,17.5,11.62,11.63
"2026-09-02 00:00:00",42479,17.53,11.63,11.63
"2026-09-02 00:15:00",42480,17.55,11.63,11.63
"2026-09-02 00:30:00",42481,17.56,11.62,11.63
"2026-09-02 00:45:00",42482,17.54,11.63,11.63
"2026-09-02 01:00:00",42483,17.51,11.62,11.63
"2026-09-02 01:15:00",42484,17.49,11.62,11.64
"2026-09-02 01:30:00",42485,17.45,11.63,11.64
"2026-09-02 01:45:00",42486,17.41,11.63,11.63
"2026-09-02 02:00:00",42487,17.36,11.63,11.63
